日期,收盘,开盘,高,低,交易量,涨跌幅
2018年1月8日,14976.20 ,16228.30 ,16302.90 ,13902.30 ,142.45K,-7.71%
2018年1月7日,16228.20 ,17174.50 ,17184.80 ,15791.10 ,79.01K,-5.50%
2018年1月6日,17172.30 ,16954.80 ,17252.80 ,16286.60 ,83.93K,1.28%
2018年1月5日,16954.80 ,15180.10 ,17126.90 ,14832.40 ,141.96K,11.69%
2018年1月4日,15180.10 ,15156.50 ,15408.70 ,14244.70 ,110.97K,0.15%
2018年1月3日,15156.60 ,14754.10 ,15435.00 ,14579.70 ,106.54K,2.73%
2018年1月2日,14754.10 ,13444.90 ,15306.10 ,12934.20 ,137.73K,9.74%
2018年1月1日,13444.90 ,13850.50 ,13921.50 ,12877.70 ,78.43K,-2.93%
2017年12月31日,13850.40 ,12532.40 ,14241.80 ,12359.40 ,111.27K,10.52%
2017年12月30日,12531.50 ,14392.10 ,14461.50 ,11962.10 ,182.07K,-12.93%
2017年12月29日,14392.60 ,14398.50 ,15109.80 ,13951.10 ,118.88K,-0.04%
2017年12月28日,14398.70 ,15416.30 ,15505.50 ,13466.10 ,170.37K,-6.60%
2017年12月27日,15416.60 ,15757.00 ,16514.60 ,14534.70 ,138.71K,-2.16%
2017年12月26日,15756.60 ,13830.20 ,16094.70 ,13748.50 ,143.14K,13.90%
2017年12月25日,13833.50 ,13790.00 ,14467.40 ,13010.70 ,107.48K,0.32%
2017年12月24日,13790.00 ,14396.60 ,14413.70 ,12166.50 ,182.42K,-4.21%
2017年12月23日,14396.50 ,13665.00 ,15493.20 ,13356.10 ,170.17K,5.35%
2017年12月22日,13665.00 ,15632.10 ,15823.70 ,10875.70 ,466.98K,-12.58%
2017年12月21日,15632.10 ,16461.10 ,17301.80 ,14953.00 ,163.74K,-5.04%
2017年12月20日,16462.00 ,17521.70 ,17813.60 ,15642.70 ,227.68K,-6.06%
2017年12月19日,17523.70 ,18971.20 ,19022.00 ,16812.80 ,174.54K,-7.64%
2017年12月18日,18972.30 ,19065.70 ,19221.10 ,18114.40 ,139.25K,-0.49%
2017年12月17日,19065.70 ,19346.60 ,19870.60 ,18750.90 ,117.41K,-1.45%
2017年12月16日,19345.50 ,17594.10 ,19587.70 ,17318.50 ,112.17K,9.89%
2017年12月15日,17604.80 ,16467.90 ,17987.00 ,16442.20 ,153.65K,6.90%
2017年12月14日,16467.90 ,16286.80 ,16941.10 ,16023.60 ,107.92K,1.11%
2017年12月13日,16286.80 ,17083.90 ,17268.00 ,15669.90 ,155.41K,-4.67%
2017年12月12日,17083.90 ,16733.30 ,17560.70 ,16254.50 ,132.85K,2.10%
2017年12月11日,16732.50 ,15060.50 ,17399.20 ,15024.60 ,159.73K,11.11%
2017年12月10日,15059.60 ,14840.00 ,15783.20 ,13031.00 ,201.62K,1.46%
2017年12月9日,14843.40 ,16048.20 ,16313.20 ,13151.50 ,181.98K,-7.50%
2017年12月8日,16047.60 ,16868.00 ,17294.80 ,13906.10 ,286.76K,-4.76%
2017年12月7日,16850.30 ,13750.10 ,16879.30 ,13401.60 ,297.11K,22.55%
2017年12月6日,13749.60 ,11667.10 ,13843.20 ,11661.80 ,191.58K,17.85%
2017年12月5日,11667.10 ,11624.40 ,11901.90 ,11486.10 ,89.69K,0.37%
2017年12月4日,11623.90 ,11244.20 ,11624.60 ,10917.80 ,93.17K,3.36%
2017年12月3日,11246.20 ,10912.70 ,11851.10 ,10578.40 ,122.13K,3.06%
2017年12月2日,10912.70 ,10861.50 ,11175.20 ,10715.50 ,86.83K,0.47%
2017年12月1日,10861.50 ,9947.10 ,10942.80 ,9420.90 ,131.92K,9.20%
2017年11月30日,9946.80 ,9848.00 ,10689.10 ,9023.80 ,187.01K,1.11%
2017年11月29日,9837.90 ,9906.00 ,11417.80 ,8938.70 ,233.33K,-0.69%
2017年11月28日,9906.00 ,9732.60 ,9969.60 ,9638.20 ,87.76K,1.78%
2017年11月27日,9733.20 ,9318.40 ,9733.60 ,9316.80 ,106.90K,4.45%
2017年11月26日,9318.40 ,8754.60 ,9474.60 ,8746.60 ,85.89K,6.44%
2017年11月25日,8754.70 ,8203.50 ,8762.00 ,8153.70 ,84.67K,6.75%
2017年11月24日,8200.80 ,8013.40 ,8332.90 ,7900.20 ,73.00K,2.34%
2017年11月23日,8013.40 ,8234.50 ,8266.50 ,8012.40 ,68.01K,-2.69%
2017年11月22日,8234.50 ,8099.90 ,8304.40 ,8091.60 ,65.81K,1.66%
2017年11月21日,8100.00 ,8245.90 ,8368.40 ,7819.10 ,115.45K,-1.76%
2017年11月20日,8244.70 ,8042.60 ,8294.10 ,7947.30 ,75.70K,2.51%
2017年11月19日,8042.60 ,7781.00 ,8100.90 ,7675.40 ,68.62K,3.36%
2017年11月18日,7780.90 ,7700.00 ,7857.50 ,7458.90 ,74.38K,1.05%
2017年11月17日,7700.00 ,7853.70 ,8000.20 ,7534.70 ,117.35K,-1.96%
2017年11月16日,7853.70 ,7283.00 ,7964.60 ,7119.20 ,133.94K,7.83%
2017年11月15日,7283.20 ,6597.10 ,7330.10 ,6596.90 ,131.12K,10.40%
2017年11月14日,6597.10 ,6522.50 ,6728.60 ,6419.20 ,96.50K,1.14%
2017年11月13日,6522.50 ,5878.10 ,6760.10 ,5828.30 ,178.34K,10.96%
2017年11月12日,5878.10 ,6339.90 ,6490.50 ,5493.60 ,269.83K,-7.28%
2017年11月11日,6339.90 ,6565.80 ,6821.50 ,6197.90 ,135.72K,-3.44%
2017年11月10日,6565.80 ,7129.60 ,7319.00 ,6406.00 ,222.00K,-7.91%
2017年11月9日,7129.60 ,7444.40 ,7457.10 ,7040.80 ,126.77K,-4.23%
2017年11月8日,7444.40 ,7102.20 ,7869.10 ,7027.00 ,220.22K,4.81%
2017年11月7日,7102.80 ,6959.30 ,7222.40 ,6957.80 ,101.05K,2.06%
2017年11月6日,6959.20 ,7389.50 ,7429.70 ,6934.70 ,159.69K,-5.82%
2017年11月5日,7389.50 ,7363.80 ,7599.40 ,7284.30 ,105.73K,0.35%
2017年11月4日,7363.80 ,7147.00 ,7492.20 ,6957.80 ,106.60K,2.96%
2017年11月3日,7152.10 ,7024.80 ,7445.60 ,6938.90 ,154.89K,1.81%
2017年11月2日,7024.80 ,6737.80 ,7339.90 ,6737.80 ,238.80K,4.26%
2017年11月1日,6737.80 ,6449.10 ,6738.70 ,6355.00 ,133.19K,4.44%
2017年10月31日,6451.20 ,6124.30 ,6467.20 ,6090.80 ,101.25K,5.34%
2017年10月30日,6124.30 ,6147.70 ,6226.20 ,6019.00 ,78.62K,-0.38%
2017年10月29日,6147.50 ,5726.60 ,6295.40 ,5679.40 ,163.06K,7.35%
2017年10月28日,5726.60 ,5764.60 ,5871.00 ,5654.80 ,53.23K,-0.66%
2017年10月27日,5764.60 ,5887.60 ,5997.80 ,5692.30 ,83.93K,-2.09%
2017年10月26日,5887.60 ,5734.00 ,5970.40 ,5689.90 ,93.68K,2.68%
2017年10月25日,5734.00 ,5513.10 ,5748.00 ,5375.60 ,105.84K,4.01%
2017年10月24日,5513.10 ,5903.60 ,5904.60 ,5463.40 ,143.74K,-6.62%
2017年10月23日,5903.60 ,5982.90 ,6049.00 ,5644.20 ,137.14K,-1.32%
2017年10月22日,5982.90 ,6006.60 ,6070.60 ,5723.00 ,105.03K,-0.40%
2017年10月21日,6006.60 ,5993.10 ,6187.20 ,5874.50 ,112.94K,0.23%
2017年10月20日,5993.10 ,5698.60 ,6075.30 ,5611.40 ,123.86K,5.17%
2017年10月19日,5698.60 ,5576.70 ,5737.40 ,5517.60 ,83.06K,2.20%
2017年10月18日,5575.80 ,5598.60 ,5601.30 ,5114.90 ,122.02K,-0.41%
2017年10月17日,5598.60 ,5759.30 ,5773.30 ,5521.10 ,65.64K,-2.79%
2017年10月16日,5759.30 ,5677.40 ,5795.30 ,5576.10 ,61.36K,1.25%
2017年10月15日,5688.10 ,5824.70 ,5862.70 ,5448.20 ,101.64K,-2.34%
2017年10月14日,5824.70 ,5637.30 ,5839.60 ,5568.90 ,76.22K,3.33%
2017年10月13日,5637.30 ,5432.60 ,5852.80 ,5392.00 ,215.02K,3.77%
2017年10月12日,5432.60 ,4824.20 ,5432.60 ,4815.00 ,163.92K,12.61%
2017年10月11日,4824.20 ,4763.40 ,4874.90 ,4718.60 ,70.48K,1.28%
2017年10月10日,4763.40 ,4777.50 ,4930.00 ,4722.80 ,98.49K,-0.30%
2017年10月9日,4777.50 ,4611.70 ,4875.40 ,4556.10 ,110.19K,3.59%
2017年10月8日,4611.70 ,4435.80 ,4622.90 ,4419.40 ,71.37K,3.97%
2017年10月7日,4435.80 ,4371.90 ,4472.90 ,4319.50 ,40.20K,1.46%
2017年10月6日,4371.90 ,4321.40 ,4422.10 ,4296.90 ,61.69K,1.17%
2017年10月5日,4321.40 ,4218.70 ,4365.80 ,4143.40 ,63.61K,2.44%
2017年10月4日,4218.70 ,4314.20 ,4355.30 ,4183.60 ,64.08K,-2.21%
2017年10月3日,4314.20 ,4401.30 ,4436.00 ,4230.70 ,81.87K,-1.98%
2017年10月2日,4401.30 ,4403.10 ,4477.40 ,4364.70 ,71.20K,-0.04%
2017年10月1日,4403.10 ,4360.60 ,4412.60 ,4258.30 ,60.58K,0.97%
2017年9月30日,4360.60 ,4172.80 ,4383.30 ,4164.30 ,67.49K,4.50%
2017年9月29日,4172.80 ,4195.60 ,4237.50 ,4030.40 ,97.80K,-0.54%
2017年9月28日,4195.60 ,4212.20 ,4274.60 ,4112.90 ,92.23K,-0.39%
2017年9月27日,4212.20 ,3892.70 ,4232.40 ,3882.10 ,117.60K,8.21%
2017年9月26日,3892.70 ,3932.80 ,3982.30 ,3858.80 ,63.25K,-1.02%
2017年9月25日,3932.80 ,3667.50 ,3971.50 ,3665.70 ,100.20K,7.23%
2017年9月24日,3667.50 ,3788.00 ,3790.90 ,3633.90 ,49.66K,-3.18%
2017年9月23日,3788.00 ,3600.80 ,3813.40 ,3563.20 ,67.82K,5.20%
2017年9月22日,3600.80 ,3617.30 ,3753.50 ,3505.80 ,114.72K,-0.45%
2017年9月21日,3617.30 ,3882.20 ,3912.80 ,3576.50 ,145.13K,-6.82%
2017年9月20日,3882.20 ,3908.00 ,4053.00 ,3846.80 ,86.65K,-0.66%
2017年9月19日,3908.00 ,4100.30 ,4120.70 ,3852.20 ,123.22K,-4.69%
2017年9月18日,4100.30 ,3689.60 ,4122.80 ,3689.00 ,147.93K,11.13%
2017年9月17日,3689.60 ,3698.90 ,3796.60 ,3485.80 ,96.07K,-0.25%
2017年9月16日,3698.90 ,3713.80 ,3893.70 ,3551.80 ,169.36K,-0.40%
2017年9月15日,3713.80 ,3243.10 ,3824.40 ,2979.90 ,448.55K,14.51%
2017年9月14日,3243.10 ,3870.30 ,3930.70 ,3219.00 ,317.59K,-16.21%
2017年9月13日,3870.30 ,4158.90 ,4174.60 ,3752.00 ,186.54K,-6.94%
2017年9月12日,4158.90 ,4217.90 ,4387.80 ,4075.00 ,107.04K,-1.40%
2017年9月11日,4217.90 ,4245.90 ,4364.40 ,4134.60 ,88.76K,-0.66%
2017年9月10日,4245.90 ,4335.10 ,4338.10 ,4032.10 ,108.08K,-2.06%
2017年9月9日,4335.10 ,4326.50 ,4402.10 ,4185.30 ,77.09K,0.20%
2017年9月8日,4326.50 ,4635.60 ,4699.60 ,4130.90 ,180.36K,-6.67%
2017年9月7日,4635.60 ,4618.70 ,4690.50 ,4493.20 ,70.53K,0.37%
2017年9月6日,4618.70 ,4409.10 ,4660.00 ,4401.50 ,110.93K,4.75%
2017年9月5日,4409.10 ,4267.50 ,4496.70 ,4004.60 ,158.41K,3.32%
2017年9月4日,4267.50 ,4612.90 ,4621.00 ,4098.60 ,170.40K,-7.49%
2017年9月3日,4612.90 ,4573.80 ,4719.80 ,4397.70 ,102.82K,0.86%
2017年9月2日,4573.80 ,4921.90 ,4976.50 ,4448.60 ,160.77K,-7.07%
2017年9月1日,4921.90 ,4735.10 ,4925.20 ,4690.20 ,102.01K,3.94%
2017年8月31日,4735.10 ,4583.00 ,4765.10 ,4580.10 ,72.29K,3.32%
2017年8月30日,4583.00 ,4597.30 ,4644.10 ,4491.80 ,68.47K,-0.31%
2017年8月29日,4597.30 ,4390.30 ,4647.80 ,4350.20 ,100.80K,4.71%
2017年8月28日,4390.30 ,4345.80 ,4403.10 ,4195.20 ,75.49K,1.03%
2017年8月27日,4345.80 ,4352.30 ,4408.20 ,4321.10 ,42.52K,-0.15%
2017年8月26日,4352.30 ,4364.40 ,4379.30 ,4263.30 ,46.16K,-0.28%
2017年8月25日,4364.40 ,4318.40 ,4461.70 ,4292.60 ,82.90K,1.07%
2017年8月24日,4318.40 ,4141.10 ,4364.10 ,4111.70 ,72.36K,4.28%
2017年8月23日,4141.10 ,4089.70 ,4255.60 ,4070.50 ,96.65K,1.26%
2017年8月22日,4089.70 ,4005.10 ,4142.70 ,3612.20 ,169.14K,2.11%
2017年8月21日,4005.10 ,4066.60 ,4097.30 ,3966.90 ,90.65K,-1.51%
2017年8月20日,4066.60 ,4150.50 ,4182.30 ,4034.40 ,70.16K,-2.02%
2017年8月19日,4150.50 ,4105.40 ,4189.70 ,3957.50 ,113.72K,1.10%
2017年8月18日,4105.40 ,4278.90 ,4362.70 ,3978.30 ,144.40K,-4.06%
2017年8月17日,4278.90 ,4387.40 ,4487.50 ,4194.10 ,127.48K,-2.47%
2017年8月16日,4387.40 ,4161.70 ,4398.10 ,3938.60 ,112.90K,5.42%
2017年8月15日,4161.70 ,4327.90 ,4436.50 ,3837.10 ,211.58K,-3.84%
2017年8月14日,4327.90 ,4062.60 ,4336.70 ,3978.90 ,128.46K,6.53%
2017年8月13日,4062.60 ,3871.60 ,4189.40 ,3847.30 ,158.59K,4.93%
2017年8月12日,3871.60 ,3654.40 ,3967.30 ,3611.40 ,123.59K,5.94%
2017年8月11日,3654.40 ,3425.70 ,3706.50 ,3409.80 ,97.56K,6.68%
2017年8月10日,3425.70 ,3348.80 ,3453.80 ,3322.90 ,71.00K,2.30%
2017年8月9日,3348.80 ,3429.40 ,3437.10 ,3251.00 ,97.06K,-2.35%
2017年8月8日,3429.40 ,3401.90 ,3494.90 ,3357.10 ,106.94K,0.81%
2017年8月7日,3401.90 ,3232.00 ,3425.10 ,3198.50 ,88.11K,5.26%
2017年8月6日,3232.00 ,3262.80 ,3295.10 ,3166.50 ,60.66K,-0.94%
2017年8月5日,3262.80 ,2878.50 ,3344.00 ,2875.90 ,159.40K,13.35%
2017年8月4日,2878.50 ,2810.00 ,2892.70 ,2779.50 ,68.76K,2.44%
2017年8月3日,2810.00 ,2720.50 ,2822.90 ,2717.60 ,68.10K,3.29%
2017年8月2日,2720.50 ,2747.00 ,2773.80 ,2668.90 ,81.82K,-0.96%
2017年8月1日,2747.00 ,2883.30 ,2946.00 ,2659.60 ,123.17K,-4.73%
2017年7月31日,2883.30 ,2766.50 ,2916.30 ,2723.10 ,91.12K,4.22%
2017年7月30日,2766.50 ,2733.50 ,2773.10 ,2621.70 ,82.72K,1.21%
2017年7月29日,2733.50 ,2806.80 ,2812.10 ,2699.40 ,84.49K,-2.61%
2017年7月28日,2806.80 ,2691.90 ,2843.80 ,2683.60 ,138.91K,4.27%
2017年7月27日,2691.90 ,2559.20 ,2712.90 ,2547.70 ,103.83K,5.18%
2017年7月26日,2559.20 ,2582.60 ,2631.70 ,2441.50 ,135.50K,-0.90%
2017年7月25日,2582.60 ,2763.40 ,2779.10 ,2472.60 ,205.88K,-6.54%
2017年7月24日,2763.40 ,2756.60 ,2798.90 ,2715.70 ,83.01K,0.25%
2017年7月23日,2756.60 ,2836.50 ,2856.70 ,2675.60 ,108.23K,-2.82%
2017年7月22日,2836.50 ,2675.10 ,2876.70 ,2658.60 ,121.92K,6.04%
2017年7月21日,2675.10 ,2866.00 ,2874.00 ,2622.50 ,193.76K,-6.66%
2017年7月20日,2866.00 ,2282.60 ,2932.80 ,2282.10 ,310.34K,25.56%
2017年7月19日,2282.60 ,2320.20 ,2412.40 ,2243.10 ,154.32K,-1.62%
2017年7月18日,2320.20 ,2233.40 ,2400.70 ,2164.60 ,202.62K,3.89%
2017年7月17日,2233.40 ,1914.10 ,2233.80 ,1913.80 ,176.89K,16.68%
2017年7月16日,1914.10 ,1975.10 ,2044.40 ,1809.00 ,189.64K,-3.09%
2017年7月15日,1975.10 ,2234.20 ,2237.10 ,1974.00 ,155.32K,-11.60%
2017年7月14日,2234.20 ,2362.40 ,2370.50 ,2165.40 ,114.41K,-5.43%
2017年7月13日,2362.40 ,2403.10 ,2436.70 ,2335.00 ,88.17K,-1.69%
2017年7月12日,2403.10 ,2324.30 ,2424.80 ,2262.10 ,109.52K,3.39%
2017年7月11日,2324.30 ,2344.00 ,2412.80 ,2265.50 ,146.63K,-0.84%
2017年7月10日,2344.00 ,2511.40 ,2530.30 ,2271.80 ,123.80K,-6.67%
2017年7月9日,2511.40 ,2564.90 ,2576.70 ,2509.60 ,39.16K,-2.08%
2017年7月8日,2564.90 ,2513.90 ,2568.70 ,2480.60 ,54.51K,2.03%
2017年7月7日,2513.90 ,2614.20 ,2617.50 ,2484.70 ,90.45K,-3.84%
2017年7月6日,2614.20 ,2627.90 ,2634.80 ,2581.80 ,60.16K,-0.52%
2017年7月5日,2627.90 ,2617.30 ,2642.70 ,2562.00 ,89.72K,0.40%
2017年7月4日,2617.30 ,2572.50 ,2658.70 ,2570.00 ,80.68K,1.74%
2017年7月3日,2572.50 ,2536.50 ,2617.50 ,2506.30 ,83.42K,1.42%
2017年7月2日,2536.50 ,2424.60 ,2555.30 ,2375.90 ,67.76K,4.61%
2017年7月1日,2424.60 ,2480.60 ,2529.60 ,2387.50 ,66.32K,-2.26%
2017年6月30日,2480.60 ,2558.40 ,2576.30 ,2469.50 ,73.00K,-3.04%
2017年6月29日,2558.40 ,2577.70 ,2605.90 ,2526.50 ,75.32K,-0.75%
2017年6月28日,2577.70 ,2583.80 ,2616.90 ,2490.10 ,110.42K,-0.23%
2017年6月27日,2583.80 ,2446.10 ,2585.10 ,2309.60 ,159.26K,5.63%
2017年6月26日,2446.10 ,2541.60 ,2584.80 ,2327.30 ,165.83K,-3.76%
2017年6月25日,2541.60 ,2590.10 ,2660.70 ,2472.40 ,86.97K,-1.87%
2017年6月24日,2590.10 ,2710.40 ,2741.60 ,2540.40 ,86.96K,-4.44%
2017年6月23日,2710.40 ,2722.80 ,2759.70 ,2699.50 ,56.94K,-0.46%
2017年6月22日,2722.80 ,2677.60 ,2757.30 ,2623.20 ,78.30K,1.69%
2017年6月21日,2677.60 ,2754.40 ,2804.40 ,2624.40 ,116.03K,-2.79%
2017年6月20日,2754.40 ,2616.80 ,2800.50 ,2614.00 ,111.30K,5.26%
2017年6月19日,2616.80 ,2539.60 ,2617.80 ,2518.80 ,81.83K,3.04%
2017年6月18日,2539.60 ,2655.10 ,2676.00 ,2488.60 ,92.00K,-4.35%
2017年6月17日,2655.10 ,2508.60 ,2690.70 ,2454.80 ,95.95K,5.84%
2017年6月16日,2508.60 ,2442.50 ,2536.40 ,2335.30 ,117.21K,2.71%
2017年6月15日,2442.50 ,2467.30 ,2521.60 ,2125.60 ,262.79K,-1.01%
2017年6月14日,2467.30 ,2713.00 ,2803.70 ,2349.00 ,174.19K,-9.06%
2017年6月13日,2713.00 ,2656.80 ,2784.80 ,2647.40 ,116.74K,2.12%
2017年6月12日,2656.80 ,2973.40 ,2985.10 ,2483.60 ,217.96K,-10.65%
2017年6月11日,2973.40 ,2900.30 ,2977.90 ,2867.30 ,83.03K,2.52%
2017年6月10日,2900.30 ,2811.40 ,2914.20 ,2807.40 ,86.52K,3.16%
2017年6月9日,2811.40 ,2798.80 ,2852.10 ,2786.10 ,67.05K,0.45%
2017年6月8日,2798.80 ,2691.50 ,2808.40 ,2623.60 ,95.42K,3.99%
2017年6月7日,2691.50 ,2870.50 ,2880.90 ,2626.60 ,122.68K,-6.24%
2017年6月6日,2870.50 ,2705.00 ,2931.20 ,2699.70 ,192.23K,6.12%
2017年6月5日,2705.00 ,2524.10 ,2705.40 ,2523.90 ,86.69K,7.17%
2017年6月4日,2524.10 ,2545.40 ,2559.80 ,2478.20 ,59.48K,-0.84%
2017年6月3日,2545.40 ,2492.60 ,2582.80 ,2449.90 ,70.96K,2.12%
2017年6月2日,2492.60 ,2412.60 ,2494.00 ,2385.60 ,83.03K,3.31%
2017年6月1日,2412.60 ,2303.30 ,2460.80 ,2303.30 ,122.70K,4.75%
2017年5月31日,2303.30 ,2192.60 ,2330.60 ,2168.40 ,117.75K,5.05%
2017年5月30日,2192.60 ,2278.20 ,2329.30 ,2147.10 ,120.96K,-3.76%
2017年5月29日,2278.20 ,2189.00 ,2337.40 ,2117.30 ,92.24K,4.07%
2017年5月28日,2189.00 ,2052.40 ,2300.50 ,2051.10 ,125.00K,6.66%
2017年5月27日,2052.40 ,2244.90 ,2322.40 ,1868.60 ,222.95K,-8.57%
2017年5月26日,2244.90 ,2307.00 ,2616.50 ,2051.40 ,191.49K,-2.70%
2017年5月25日,2307.20 ,2445.30 ,2781.80 ,2210.50 ,248.44K,-5.65%
2017年5月24日,2445.30 ,2272.60 ,2497.00 ,2263.30 ,149.26K,7.60%
2017年5月23日,2272.60 ,2124.40 ,2286.30 ,2110.80 ,114.18K,6.97%
2017年5月22日,2124.40 ,2044.20 ,2264.80 ,1998.60 ,174.38K,3.92%
2017年5月21日,2044.20 ,2040.20 ,2094.90 ,1980.10 ,78.78K,0.20%
2017年5月20日,2040.20 ,1962.00 ,2048.40 ,1944.40 ,89.86K,3.98%
2017年5月19日,1962.00 ,1881.00 ,1969.70 ,1875.30 ,98.76K,4.31%
2017年5月18日,1881.00 ,1801.30 ,1980.50 ,1791.10 ,73.10K,4.42%
2017年5月17日,1801.30 ,1729.30 ,1842.80 ,1704.00 ,94.62K,4.16%
2017年5月16日,1729.30 ,1708.90 ,1752.60 ,1653.70 ,75.54K,1.19%
2017年5月15日,1708.90 ,1772.60 ,1776.70 ,1656.80 ,80.24K,-3.59%
2017年5月14日,1772.60 ,1763.70 ,1802.80 ,1736.10 ,40.64K,0.50%
2017年5月13日,1763.70 ,1686.40 ,1770.50 ,1594.60 ,75.47K,4.59%
2017年5月12日,1686.40 ,1819.30 ,1822.50 ,1641.20 ,109.34K,-7.31%
2017年5月11日,1819.30 ,1752.30 ,1864.80 ,1741.50 ,109.01K,3.82%
2017年5月10日,1752.30 ,1697.50 ,1766.20 ,1665.00 ,89.68K,3.23%
2017年5月9日,1697.50 ,1664.50 ,1757.40 ,1620.00 ,127.23K,1.98%
2017年5月8日,1664.50 ,1554.40 ,1667.70 ,1552.90 ,107.23K,7.08%
2017年5月7日,1554.40 ,1545.30 ,1572.90 ,1495.20 ,71.36K,0.59%
2017年5月6日,1545.30 ,1507.80 ,1560.40 ,1503.90 ,59.60K,2.49%
2017年5月5日,1507.80 ,1516.80 ,1588.10 ,1485.00 ,120.38K,-0.59%
2017年5月4日,1516.80 ,1485.60 ,1609.80 ,1437.10 ,136.71K,2.10%
2017年5月3日,1485.60 ,1445.90 ,1496.40 ,1424.10 ,81.72K,2.74%
2017年5月2日,1445.90 ,1415.80 ,1471.10 ,1394.80 ,70.01K,2.13%
2017年5月1日,1415.80 ,1351.90 ,1448.70 ,1342.80 ,100.44K,4.73%
2017年4月30日,1351.90 ,1336.30 ,1358.90 ,1309.70 ,40.64K,1.17%
2017年4月29日,1336.30 ,1329.60 ,1343.70 ,1314.20 ,40.97K,0.50%
2017年4月28日,1329.60 ,1332.90 ,1356.20 ,1287.60 ,77.57K,-0.25%
2017年4月27日,1332.90 ,1286.60 ,1346.80 ,1285.30 ,61.77K,3.60%
2017年4月26日,1286.60 ,1264.30 ,1309.20 ,1263.00 ,58.91K,1.77%
2017年4月25日,1264.30 ,1248.20 ,1272.60 ,1244.20 ,43.89K,1.29%
2017年4月24日,1248.20 ,1249.10 ,1256.40 ,1234.90 ,38.54K,-0.08%
2017年4月23日,1249.10 ,1240.90 ,1256.20 ,1223.10 ,42.61K,0.66%
2017年4月22日,1240.90 ,1249.60 ,1257.00 ,1215.80 ,43.82K,-0.70%
2017年4月21日,1249.60 ,1238.10 ,1257.00 ,1235.60 ,41.34K,0.93%
2017年4月20日,1238.10 ,1215.20 ,1246.60 ,1210.70 ,55.20K,1.88%
2017年4月19日,1215.20 ,1206.10 ,1218.20 ,1194.10 ,43.35K,0.76%
2017年4月18日,1206.10 ,1194.00 ,1213.90 ,1191.10 ,52.75K,1.01%
2017年4月17日,1194.00 ,1176.80 ,1203.00 ,1172.80 ,46.48K,1.46%
2017年4月16日,1176.80 ,1177.00 ,1188.00 ,1166.70 ,18.93K,-0.02%
2017年4月15日,1177.00 ,1177.30 ,1194.80 ,841.50 ,28.39K,-0.03%
2017年4月14日,1177.30 ,1176.20 ,1195.40 ,1162.20 ,47.22K,0.10%
2017年4月13日,1176.20 ,1212.50 ,1218.70 ,1150.30 ,66.05K,-3.00%
2017年4月12日,1212.50 ,1220.70 ,1225.50 ,1207.40 ,44.78K,-0.67%
2017年4月11日,1220.70 ,1206.70 ,1229.60 ,1195.80 ,37.40K,1.16%
2017年4月10日,1206.70 ,1204.30 ,1214.90 ,1194.80 ,40.01K,0.20%
2017年4月9日,1204.30 ,1180.80 ,1215.10 ,1174.00 ,45.35K,2.00%
2017年4月8日,1180.80 ,1190.50 ,1198.20 ,1166.70 ,33.18K,-0.82%
2017年4月7日,1190.50 ,1188.70 ,1201.20 ,1173.20 ,59.75K,0.15%
2017年4月6日,1188.70 ,1129.90 ,1201.60 ,1130.50 ,92.36K,5.21%
2017年4月5日,1129.90 ,1141.80 ,1143.80 ,1110.10 ,69.47K,-1.04%
2017年4月4日,1141.80 ,1147.60 ,1161.20 ,1122.20 ,71.00K,-0.50%
2017年4月3日,1147.60 ,1097.40 ,1157.90 ,1095.60 ,98.50K,4.57%
2017年4月2日,1097.40 ,1086.10 ,1109.50 ,1074.20 ,70.98K,1.04%
2017年4月1日,1086.10 ,1079.10 ,1103.70 ,1067.50 ,50.66K,0.65%
2017年3月31日,1079.10 ,1037.90 ,1088.20 ,1035.20 ,90.99K,3.97%
2017年3月30日,1037.90 ,1041.90 ,1052.70 ,1020.90 ,74.99K,-0.38%
2017年3月29日,1041.90 ,1044.40 ,1058.70 ,1008.30 ,68.85K,-0.24%
2017年3月28日,1044.40 ,1045.10 ,1068.40 ,1015.50 ,80.00K,-0.07%
2017年3月27日,1045.10 ,969.40 ,1048.80 ,961.80 ,91.26K,7.81%
2017年3月26日,969.40 ,966.30 ,1004.30 ,946.70 ,85.33K,0.32%
2017年3月25日,966.30 ,939.70 ,996.00 ,890.40 ,127.05K,2.83%
2017年3月24日,939.70 ,1035.00 ,1038.40 ,927.30 ,132.60K,-9.21%
2017年3月23日,1035.00 ,1044.70 ,1062.80 ,1022.00 ,56.52K,-0.93%
2017年3月22日,1044.70 ,1121.30 ,1121.90 ,997.80 ,115.29K,-6.83%
2017年3月21日,1121.30 ,1047.50 ,1125.50 ,1043.90 ,92.59K,7.04%
2017年3月20日,1047.50 ,1022.60 ,1057.50 ,1005.00 ,61.43K,2.44%
2017年3月19日,1022.60 ,971.40 ,1063.70 ,967.30 ,106.45K,5.27%
2017年3月18日,971.40 ,1071.70 ,1103.60 ,940.20 ,210.42K,-9.36%
2017年3月17日,1071.70 ,1172.90 ,1174.90 ,1063.50 ,163.74K,-8.63%
2017年3月16日,1172.90 ,1253.40 ,1260.20 ,1119.00 ,132.77K,-6.43%
2017年3月15日,1253.40 ,1243.10 ,1256.90 ,1236.40 ,43.59K,0.83%
2017年3月14日,1243.10 ,1238.20 ,1255.50 ,1218.40 ,45.14K,0.40%
